DrugID	TargetID
D05EWZ	T47768
D05EWZ	T60693
D06BCG	T16117
D06GPP	T27137
D0B5RX	T99347
D0B5RX	T27137
D0W6YX	T27137
D09ZTU	T52921
D08ZJR	T52921
D0SG5A	T52921
D0I3KG	T52921
D00JPV	T00140
D05GZI	T00140
D08HFK	T00140
D0U9UL	T00140
D0H4MV	T00140
D07XMM	T00140
D0E3CO	T00140
D0XL5D	T00140
D0C4KD	T00140
D01DFX	T16117
D01DFX	T02703
D0Z3ZZ	T16117
D07LMI	T16117
D01KAH	T16117
D0Q7NZ	T16117
D0A6ZK	T97035
D0H4YW	T97035
D0Z1XR	T97035
D04YIV	T26623
D0UD5X	T66665
D08HRA	T66665
D03XZJ	T66665
D02FYN	T66665
D02VXW	T66665
D08WKQ	T75498
D06GRP	T75498
D0UB3V	T75498
D0I3PD	T75498
D00GUG	T75498
D03GWA	T75498
D0G8VF	T75498
D02DOX	T75498
D05TZK	T75498
D0W9ZH	T75498
D0T9BB	T64567
D01FOK	T64567
D0V0FY	T64567
D03LHJ	T64567
D0EH0S	T64567
D08JNO	T64567
D06WZG	T64567
D0O6ZD	T64567
D0K1FG	T64567
D0F7KC	T64567
D02JEZ	T64567
D01CXM	T64567
D0J7KJ	T64567
D05VUA	T64567
D0EY2F	T64567
D02MAK	T64567
D0P0CM	T35445
D0IK4V	T14912
D05GKC	T18477
D07WDQ	T18477
D03HNC	T00140
D05GQQ	T83875
D05GQQ	T83011
D02UVG	T83875
D02UVG	T83011
D02LZL	T64765
D04UJI	T00140
D0E4JU	T00140
D0Y1MH	T06273
D0V8MJ	T64765
D0O6OJ	T00140
D0T0CY	T00140
D05VLU	T89041
D0O6WW	T06273
D0I9RY	T00140
D08HAM	T83875
D08HAM	T83011
D0N6CN	T00140
D07ZNR	T89041
D07ZNR	T71390
D07ZNR	T70309
D00NSA	T83875
D00NSA	T83011
D00NSA	T32060
D08UXT	T00140
D07FVL	T02703
D0X7BP	T62276
D04VOM	T28330
D04VOM	T05849
D0A9HL	T00140
D0Y0JM	T83011
D0J7YU	T00140
D0J7YU	T66665
D05KCN	T00140
D03HCR	T02703
D0UP8X	T16117
D0UP8X	T02703
D08DQZ	T16117
D08DQZ	T02703
D0KS2X	T08910
D0KS2X	T51487
D0U8CM	T66665
D0U8CM	T00140
D0L4TM	T66665
D0L4TM	T00140
D04AAV	T46185
D04AAV	T28893
D03DMN	T11448
D0S0PB	T66665
D0S0PB	T00140
D00UWL	T09909
D09AUL	T10265
D07MRF	T51487
D0L9WN	T53381
D0L9WN	T41580
D0L9WN	T11448
D0L9WN	T29500
D0L9WN	T92609
D0L9WN	T01777
D0R8FS	T20709
D0R8FS	T79961
D0R8FS	T46185
D0R8FS	T28893
D0R8FS	T67684
D0C9VH	T20709
D0C9VH	T79961
D0C9VH	T28893
D0C9VH	T46185
D09NXU	T29500
D09NXU	T53381
D09NXU	T92609
D0E9VU	T53381
D0E9VU	T29500
D0E9VU	T92609
D0O9LR	T64765
D05LRV	T00895
D05LRV	T44861
D05LRV	T23995
D05LRV	T59190
D05LRV	T40276
D05LRV	T12808
D05LRV	T47107
D04ATN	T64765
D0F3AR	T29500
D0F3AR	T53381
D0F3AR	T92609
D03BUD	T47768
D08GFG	T47107
D05AFV	T58992
D05AFV	T47768
D03LWV	T62276
D05RRK	T62276
D05RRK	T22285
D05RRK	T76414
D0S5OQ	T62276
D0S5OQ	T76414
D0S5OQ	T22285
D03NWI	T76414
D03NWI	T22285
D03NWI	T62276
D09CKZ	T37693
D09CKZ	T76685
D0KW6V	T83875
D0O4XF	T83875
D0WI3V	T83875
D0B5CR	T83875
D0H1GQ	T83875
D0B4CQ	T51487
D0B4CQ	T80387
D0B4CQ	T08910
D0WC5L	T80387
D0WC5L	T08910
D0WC5L	T51487
D0M2AY	T51487
D0M2AY	T08910
D0M2AY	T80387
D0Q0MN	T55959
D0Q9NW	T55959
D0O1WV	T55959
D01BPR	T55959
D0DH9G	T55959
D06OIU	T55959
D0TE5Q	T55959
D0E1FQ	T47768
D0E1FQ	T60693
D0E1FQ	T58992
D0H2RF	T47768
D0H2RF	T58992
D0TB4A	T60693
D0TB4A	T58992
D0TB4A	T47768
D0Y5TF	T58992
D0Y5TF	T47768
D0KL5N	T60693
D0KL5N	T58992
D0KL5N	T47768
D0FT9J	T47768
D0FT9J	T58992
D04UFM	T58992
D04UFM	T60693
D0M5XV	T02551
D0M5XV	T67162
D07ISL	T02551
D07ISL	T67162
D05NED	T02551
D05NED	T67162
D0S5ZE	T67162
D0S5ZE	T02551
D03EDW	T02551
D03EDW	T67162
D03ZOJ	T02551
D03ZOJ	T67162
D00QMQ	T02551
D00QMQ	T67162
D0B4SL	T02551
D0B4SL	T67162
D09AQJ	T02551
D09AQJ	T67162
D0GS1B	T76685
D04IIB	T47768
D04IIB	T58992
D00WBU	T58992
D00WBU	T47768
D0Q2HZ	T47768
D0Q2HZ	T58992
D09MBV	T47768
D09MBV	T58992
D00QLH	T47768
D00QLH	T58992
D0P2KV	T58992
D0P2KV	T47768
D04BII	T58992
D04BII	T47768
D0PN1A	T47768
D0BU6J	T98062
D0N2SM	T98062
D0ZK2F	T97035
D0XP0J	T76369
D01GSO	T76369
D02VYI	T76369
D06QLG	T47768
D0WT7H	T47768
D08EGA	T76685
D03FAI	T76685
D08WRU	T76685
D08JHR	T76685
D0K0EW	T76685
D0M6CZ	T58992
D0M6CZ	T47768
D09GQP	T47768
D09GQP	T58992
D07ZIG	T58992
D0VO7C	T47768
D0VO7C	T58992
D0VO7C	T60693
D0S9UH	T47768
D0S9UH	T60693
D0N0GX	T66665
D06PZK	T29130
D0N4QT	T28330
D0EZ2W	T28330
D07FEO	T24793
D03ZWL	T28330
D0M2TY	T18477
D0P8XE	T80896
D0P8XE	T03818
D0I2DF	T03818
D0WN7V	T14912
D0XU4Y	T14912
D0F3VE	T74456
D01YPD	T74456
D0T1YO	T74456
D09ESF	T26774
D09ESF	T13852
D0R2ZN	T13852
D0R2ZN	T26774
D0G3SZ	T14912
D05PTT	T97035
D05PTT	T14912
D0GN5Z	T14912
D0H7BH	T14912
D0G5LZ	T14912
D02HRB	T51487
D05QBX	T00140
D02TLZ	T00140
D06KQD	T00140
D05GDP	T83875
D05GDP	T01777
D05GDP	T83011
D05GDP	T41580
D05GDP	T32060
D05GDP	T11448
D0Y1GL	T32060
D0Y1GL	T83011
D0Y1GL	T83875
D0K7XU	T00140
D0V8UV	T00140
D0VR9L	T70309
D0VR9L	T71390
D0W4TW	T83011
D0W4TW	T83875
D07BPT	T06273
D0PD7X	T00140
D07SRJ	T06273
D0Q3VI	T32060
D0Q3VI	T83011
D0Q3VI	T83875
D0G2EF	T83875
D0G2EF	T32060
D0G2EF	T83011
D09AUL	T61744
D04RQG	T00140
D0Z5XD	T00140
D05ZYA	T02703
D05ZYA	T16117
D04QJY	T67272
D0AE9M	T01777
D0AE9M	T41580
D0AE9M	T11448
D0ZS3M	T11448
D0ZS3M	T41580
D0ZS3M	T01777
D04PYQ	T01777
D04PYQ	T41580
D04PYQ	T11448
D0D1RU	T01777
D0D1RU	T11448
D0D1RU	T41580
D0W7ND	T51487
D09CQO	T51487
D09CQO	T08910
D09CQO	T80387
D0C9VH	T67684
D05NBK	T22118
D05NBK	T67162
D05TZE	T67162
D08FBB	T62276
D08FBB	T76414
D08FBB	T22285
D0P6AR	T58992
D0P6AR	T47768
D04ZJL	T62276
D04ZJL	T76414
D04ZJL	T22285
D04IHL	T47768
D00XQV	T58992
D00XQV	T47768
D0L4QC	T22285
D0L4QC	T76414
D0L4QC	T62276
D08STW	T58992
D08STW	T47768
D0V1PE	T62276
D0V1PE	T76414
D0V1PE	T22285
D0U8CB	T47094
D01FWD	T53524
D01FWD	T59102
D07XDL	T29500
D07XDL	T53381
D07XDL	T92609
D0P2YV	T22118
D0ZP5X	T53381
D0ZP5X	T29500
D0ZP5X	T92609
D00TWA	T44861
D00TWA	T00895
D00TWA	T59190
D00TWA	T40276
D00TWA	T12808
D00TWA	T47107
D00TWA	T23995
D0LC2O	T99816
D06FXI	T83875
D03VEQ	T58992
D0U7PT	T58992
D01GYS	T58992
D0P3HP	T41580
D0P3HP	T11448
D0P3HP	T01777
D0R7UO	T83011
D03CEZ	T78709
D03CEZ	T11072
D0CR6M	T08910
D0CR6M	T80387
D0CR6M	T51487
D03CKN	T51487
D03CKN	T80387
D03CKN	T08910
D0S6ME	T51487
D0S6ME	T80387
D0S6ME	T08910
D0W5IP	T51487
D0W5IP	T08910
D0W5IP	T80387
D04EOV	T51487
D04EOV	T08910
D04EOV	T80387
D06EUJ	T51487
D06EUJ	T08910
D06EUJ	T80387
D09AYK	T51487
D09AYK	T80387
D09AYK	T08910
D02FXS	T51487
D02FXS	T08910
D04UFM	T47768
D07BXN	T47768
D07BXN	T58992
D0X0XV	T60693
D0X0XV	T58992
D0X0XV	T47768
D0K2OK	T58992
D0K2OK	T47768
D05TOY	T60693
D05TOY	T58992
D05TOY	T47768
D02GMU	T47768
D02GMU	T58992
D06MWG	T60693
D06MWG	T58992
D06MWG	T47768
D0C4QH	T47768
D0C4QH	T58992
D05EZE	T47768
D05EZE	T58992
D05EZE	T60693
D08PKS	T62265
D07QMR	T32060
D00SNJ	T32060
D0FK5Z	T32060
D01GWH	T32060
D0C0LG	T32060
D09FZD	T32060
D0PN1A	T58992
D05KIQ	T58992
D05KIQ	T47768
D06ZBV	T64765
D0D5OG	T97035
D02UUK	T97035
D00MPM	T97035
D0UN0R	T97035
D07EGB	T97035
D08BST	T47768
D08BST	T60693
D04HPX	T67162
D0U1IJ	T66665
D01TDC	T02703
D0S9YA	T66665
D05ZDQ	T66665
D05UPM	T66665
D00LWQ	T66665
D0U1UP	T66665
D0P9BG	T66665
D0LB6L	T66665
D0C6WN	T66665
D0Q4CT	T66665
D0M2EN	T97035
D02VKX	T97035
D08PDF	T99347
D0N2TP	T99347
D0D3FF	T99347
D0O4QX	T99347
D0I6KU	T99347
D0T1FJ	T83875
D0T1FJ	T83011
D02TFD	T83011
D02TFD	T83875
D0S3QN	T83875
D0S3QN	T83011
D03ETD	T66665
D0M6UZ	T66665
D0UH3W	T66665
D0Y1UG	T66665
D08IFQ	T55959
D0US2X	T55959
D0Y0BB	T55959
D05VTT	T55959
D0B1FM	T55959
D0S0EE	T55959
D09CAI	T59845
D0O1BJ	T59845
D06EUA	T59845
D0M0TM	T59845
D01HUQ	T04902
D0GS0O	T92777
D00CVB	T30081
D02UVS	T08391
D0Z5LU	T12817
D0GP7D	T12817
D04GYD	T26623
D0A9NE	T26623
D0QP9D	T26623
D05AEG	T51487
D0ZJ5V	T51487
D08MHU	T26623
D05HBF	T26623
D0K6WD	T51487
D06GRW	T00140
D06BAC	T83875
D06BAC	T32060
D06BAC	T83011
D02HQK	T00140
D06NKJ	T06273
D04ZOI	T64765
D0CT9V	T00140
D0H7UQ	T00140
D0T3SY	T06273
D0E1NK	T00140
D05FMZ	T83875
D05FMZ	T83011
D07MYE	T00140
D09PDD	T00140
D0WO3P	T06273
D00ASA	T51487
D0L8FW	T07137
D0TJ2L	T80387
D0TJ2L	T08910
D0TJ2L	T51487
D00QCL	T61744
D00QCL	T07663
D00QCL	T88975
D00QCL	T10265
D0R1XT	T01777
D0R1XT	T41580
D0R1XT	T11448
D03HBZ	T01777
D03HBZ	T41580
D03HBZ	T11448
D0O3QI	T07663
D0B4WR	T51487
D0B4WR	T80387
D0B4WR	T08910
D0F5TA	T01777
D0F5TA	T11448
D0F5TA	T41580
D04YHZ	T51487
D09PKJ	T51487
D0Y5UN	T47768
D0Y5UN	T58992
D04POA	T58992
D04POA	T47768
D0S5RV	T62276
D0S5RV	T76414
D0S5RV	T22285
D00QSV	T32060
D00QSV	T78709
D00QSV	T11072
D06AIQ	T22118
D06AIQ	T67162
D0LE0E	T22285
D0LE0E	T76414
D0LE0E	T62276
D0I9FI	T78709
D0I9FI	T32060
D0I9FI	T11072
D00CGJ	T11072
D00CGJ	T78709
D00CGJ	T32060
D05GFM	T47768
D05GFM	T58992
D00FUS	T11072
D00FUS	T78709
D00FUS	T32060
D0L3DM	T58992
D0L3DM	T47768
D01MSM	T62276
D01MSM	T76414
D04ZGF	T66665
D0H8WV	T47768
D0H8WV	T58992
D0I9IX	T58992
D0I9IX	T47768
D08QVY	T83011
D08QVY	T83875
D07LCW	T83875
D07OAR	T99816
D00OAN	T51487
D00OAN	T08910
D0M0XR	T83011
D0M0XR	T83875
D04QXM	T47768
D04QXM	T58992
D0E7CA	T47768
D03DSG	T99816
D07ZUI	T99816
D0NY6P	T22118
D02FXS	T80387
D05TVT	T08910
D05TVT	T80387
D05TVT	T51487
D06OSB	T80387
D06OSB	T08910
D06OSB	T51487
D09RWW	T08910
D09RWW	T80387
D09RWW	T51487
D0M0ZX	T08910
D0M0ZX	T80387
D0M0ZX	T51487
D05OOA	T51487
D05OOA	T80387
D05OOA	T08910
D08AID	T51487
D08AID	T08910
D08AID	T80387
D0G6IG	T51487
D0G6IG	T08910
D0G6IG	T80387
D00LHS	T31309
D00LHS	T14912
D00LHS	T19923
D0A4TC	T08856
D0A4TC	T64567
D0A4TC	T54156
D0A4TC	T73475
D0A4TC	T52450
D0A4TC	T68251
D0A4TC	T65019
D0A4TC	T20401
D0A4TC	T34296
D0A4TC	T86702
D04TZA	T05904
D05WDM	T40694
D06DPJ	T98642
DNY16U	T00176
D1BCW8	T01003
DLW69V	T08391
DGZ38L	T17048
DL36FJ	T23666
D9ILC1	T35940
DQ0V7Y	T44916
D14NDZ	T46781
DAJ3D2	T50594
D3GD1L	T51407
D2U4RX	T51407
DI81LW	T55781
DCJX65	T55781
D2SJZ9	T56510
DYS56C	T62449
D3U1LH	T62449
DOR1I0	T67849
D2B7WM	T75243
DOR1I0	T80276
D2SJZ9	T84780
D9ILC1	T89055
DEV97R	T99340
DF5C2I	T99340
D0FS9K	T13260
D0W8QG	T07663
D03QTP	T59328
D07KIJ	T89988
D0Y3OR	T53585
D0S9XV	T91661
D0E0GW	T65200
D0K1AF	T61622
D05HYL	T05849
D03NZV	T66665
D0Q2JS	T89988
D0H3XB	T87023
D0T4IQ	T47094
D05VGS	T09572
D03FUO	T25005
D0M0NT	T16688
D0J7AI	T09826
D03AZY	T02551
D07GIB	T09960
D01XEQ	T23172
D08WBF	T73475
D08WBF	T68251
D08WBF	T52450
D0Y6SN	T02551
D06BTF	T73482
D00XEU	T14945
D00PYP	T45262
D0V1SD	T02551
D02CGC	T26623
D0C7KK	T26623
D01QRG	T66665
D01MIP	T74312
D0A3OF	T46828
D0A3OF	T32060
D0A3OF	T67162
D0E2CO	T53585
D0U6AL	T00140
D0Y2ES	T87023
D0K4PN	T07806
D0K1PR	T17758
D0Q1UR	T87023
D05COG	T82577
D0T6MU	T47094
D05XTO	T86428
D0H5PD	T23714
D0DN1I	T16347
D0X2OV	T15497
D0R5TT	T66665
D0M9ER	T88752
D07IZF	T46185
D08IDQ	T61622
D02NYK	T15739
D0PG0S	T76369
D0H4GI	T80975
D02QGM	T00140
D02YAQ	T14597
D09JYF	T00140
D03JRJ	T76369
D07PLK	T47094
D02KBO	T61622
D01QUF	T02001
D01QUF	T10265
D01QUF	T61744
D05REL	T47094
D0JI1J	T91661
D0V7HD	T87023
D0C9RZ	T00140
D0L0UF	T47094
D09BHA	T59679
D07QSA	T53585
D06ZKG	T61622
D05FTY	T61622
D00QHT	T04902
D01ZEY	T20178
D0AB7G	T71192
D0A3HF	T98269
D08LUT	T91661
D0R1QJ	T61744
D07OCC	T23714
D0F7TV	T61744
D03WMY	T23714
D0O0JH	T86014
D0G7YZ	T94033
D03GFC	T17967
D0V5XL	T61622
D08KXE	T47094
D01FLN	T01575
D01QAR	T00140
D0G7SP	T59626
D0S6XJ	T94033
D0W8OH	T07663
D06MUI	T74456
D0V2GT	T89213
D00PXQ	T32060
D0J7UI	T71192
D0J7UI	T74238
D0GS7N	T74456
D03UNN	T62276
D03UNN	T56588
D03UNN	T22285
D03UNN	T72595
D03UNN	T76414
D0OX9Q	T47818
D07BCO	T78709
D0O7BW	T65864
D06JUR	T13260
D0E4WF	T40787
D01VUE	T23499
D0O6GN	T40332
D04PGB	T76059
D09ICC	T65864
D09ICC	T58970
D0YK7C	T15556
D0D8MD	T00140
D05ALG	T20331
D09BKE	T66665
D0Z0KD	T89361
D0Z0KD	T85799
D0Z1HQ	T23172
D0Y5EX	T94033
D0KN7H	T23348
D0K0DB	T76414
D0L1IH	T00140
D06XRQ	T00140
D0GZ7B	T08391
D0GZ7B	T23172
D03KJS	T45262
D09WPN	T85943
D0E6LC	T26623
D04QXG	T89213
D06ALB	T94033
D02RDE	T66237
D02RDE	T79232
D05FYA	T64765
D05FYA	T26500
D05WPQ	T00140
D0HJ1Y	T00140
D0DP8P	T00140
D0Y7WL	T28330
D00UEG	T05849
D06TEO	T64765
D0J5TN	T60631
D05FFR	T55922
D0P1JI	T95913
D0P1JI	T67849
D07FHZ	T30823
D02KLW	T62276
D02KLW	T36059
D02KLW	T76414
D02KLW	T22285
D00UBK	T74456
D00UBK	T09909
D04VDY	T47094
D06BFP	T08910
D06BFP	T51452
D05VNG	T52450
D05VNG	T68251
D05VNG	T86702
D05VNG	T08856
D0G0GI	T45262
D0NK8D	T59626
D06HRY	T41580
D06HRY	T92609
D06HRY	T01777
D06HRY	T24793
D06HRY	T53381
D06HRY	T51115
D06HRY	T29500
D06HRY	T11448
D0E5GY	T52450
D0E5GY	T54156
D0EF7V	T52450
D0E5GY	T86702
D04DYZ	T86428
D03OLA	T86428
D0Z0KD	T70176
D0Z0KD	T58470
D0Z0KD	T47101
D0Z0KD	T10052
D0Z0KD	T41515
D0Z0KD	T91331
D0Z0KD	T58454
D0Y2IH	T59626
D0Y2IH	T30563
D0W2ED	T86428
D09AAM	T89534
D09AAM	T80896
D0U2TQ	T49898
D0H5CV	T80896
D0H5CV	T89534
D0E4WF	T36059
D0E4WF	T77365
D0E4WF	T86679
D0E4WF	T92072
D06WBE	T89529
D05WPQ	T93566
D08PUW	T86161
D05ZGW	T52522
D0E1WY	T14834
D0AZ5V	T76414
D0AZ5V	T22285
D04TSV	T67102
D0AZ5V	T62276
D09DLN	T86428
D0K2CV	T82028
D0K2CV	T92403
D0G5ZE	T04902
D0O1AV	T67619
D01RFI	T87023
D0X9KE	T00140
D03CNT	T62276
D03CNT	T76414
D03CNT	T22285
D0I2OP	T24983
D08QTP	T07137
D01DVX	T82393
D0A9VO	T33584
D0M1WN	T22285
D0M1WN	T76414
D0M1WN	T62276
D0G2LT	T02551
D0W0LS	T09960
D08XOT	T99347
D04XMJ	T99347
D03YVR	T68547
D00MEV	T14912
D0N1WM	T67162
D02YXQ	T64765
D0GS7N	T09909
D08MJX	T51115
D0UN8H	T13075
D0UN8H	T87109
D0UN8H	T99989
D0K1VV	T00254
D0D5CQ	T44458
D0F2AD	T25315
D06QYR	T99989
D06QYR	T87109
D0Y7OI	T17067
D0M5FO	T68470
D0C5EG	T53251
D0C5EG	T39996
D06PPL	T53251
D06PPL	T39996
D06YFT	T89697
D0J6OV	T73184
D00JGL	T87109
D00JGL	T13075
D04WDX	T06273
D0Z0PR	T68290
D0Z0PR	T41141
D0Z0PR	T61746
D0Z0PR	T11388
D0C7WP	T53389
D09XCX	T86591
D08ECB	T86679
D0E2QN	T06955
D06XGC	T92640
D0N5NM	T32060
D0N5NM	T67162
D0N5NM	T79961
D0F6WV	T67162
D0F6WV	T02551
D04UXX	T78709
D04UXX	T02551
D04UXX	T67162
D00MQS	T24983
D0F3II	T39977
D0WZ4J	T40694
D05ZCQ	T40694
D00VPT	T29683
D07RMX	T40694
D07YLK	T46828
D0N1RG	T58992
D05QXT	T15334
D0I9LO	T83011
D0E8QK	T05849
D0M9RE	T26623
D06LYZ	T27137
D02VBF	T28043
D02VBF	T83202
D02VBF	T03279
D02VBF	T95878
D0M5DH	T45262
D0WS1V	T20973
D0WS1V	T70176
D0F6WV	T56923
D0M1YN	T52921
D0X1ZV	T84631
D0K6NS	T90935
D0C2QF	T58992
D0C2QF	T60693
D0LF0O	T48069
D0LF0O	T47101
D0W0XM	T27137
D08MCT	T10670
D0H4GB	T76685
D0T8YK	T59604
D02NMO	T20331
D0R2CI	T89213
D0X6SZ	T60693
D0X6SZ	T47768
D03ESO	T82393
D0C2QF	T47768
D0I5HE	T20331
D0Q3UL	T89213
D0X4SI	T89988
D0X4SI	T11309
D0J8OC	T68547
D02NMG	T52790
D0U0YR	T09572
D0K6NS	T09572
D0TV4N	T09572
D04EIL	T02752
D0Y6TI	T02752
D00OCB	T18477
D0UC6H	T68547
D0W8JE	T68547
D06RQU	T68547
D03SZR	T68547
D0UL5X	T68547
D0DO5U	T68547
D0L5DZ	T68547
DPUF69	T84173
D70HIN	T10822
D4RGV9	T12108
DBA5M7	T15439
DF90DS	T35445
D1AD6L	T40474
DYU3I8	T41141
DW24LQ	T41141
DM69TL	T41141
DJ1Q9B	T53251
DRT90B	T56051
DCIP24	T56051
D9MT4S	T61746
DM69TL	T61746
DJK0W9	T84173
DZK7E0	T87109
D86ILE	T94201
DW0D7G	T99340
D6QA4N	T99912
DZK7E0	T99989
D04RUP	T47094
D04NPX	T23499
D0N8JP	T84631
D00CIF	T84631
D07RUC	T66665
D0C3CF	T92609
D02QQB	T23499
D0P9EL	T70309
D01IBO	T94033
D0Z6AX	T60182
D0C7LF	T87023
D0H7AC	T87675
D0H7AC	T46781
D0U9IQ	T62449
D04FHB	T85799
D04FHB	T49898
D04FHB	T58449
D04FHB	T70176
D0T2MN	T30985
D0XQ1W	T87023
D00VBT	T70176
D00VBT	T58449
D00VBT	T49898
D00VBT	T44458
D00VBT	T85799
D0L0ZC	T95913
D0A1NU	T31391
D06RCS	T76414
D0S6AQ	T12475
D0N3SH	T68547
D0X5ZO	T31391
D0H5MX	T75243
D0C3AN	T29683
D05HSI	T28330
D0N3TO	T30985
D06IYV	T18950
D0B4TT	T64765
D0B4TT	T77913
D0N5SS	T76685
D02RZL	T59328
D0Y3LJ	T23471
D01RVS	T61722
D03MAD	T15334
D0L3YX	T77365
D0X4MC	T09572
D0BM6S	T18477
D0MT0A	T89988
D0R7ID	T40694
D0B0UN	T15334
D0Q4YP	T31391
D00ACC	T58716
D0N1AS	T09572
D0E9EE	T52790
D0M7LQ	T76685
D0N1SU	T00140
D0A9OV	T59328
D0A9OV	T14597
D0Y8PM	T86885
D0M0KB	T97592
D03KST	T76198
D0U5NY	T16688
D05AAM	T78709
D0Z2UD	T92609
D0L9PY	T30985
D0Q8RX	T84486
D0G0XN	T94033
D09MON	T12475
D0E8UJ	T83875
D0C2IA	T02752
D03JSS	T11072
D08WVA	T52790
D0D9AD	T76369
D03DXS	T22118
D0C7JT	T02001
D0C7JT	T10265
D0C7JT	T61744
D0H5KO	T76198
D07SGB	T87023
D0Y6HV	T88975
D04YHW	T65864
D0G6UP	T84631
D0X8MI	T22118
D02MHE	T94033
D0H2ZQ	T94033
D0K1OA	T61744
D0K1OA	T02001
D0K1OA	T10265
D08AMQ	T23499
D0SR4G	T25258
D0B7KF	T71192
D09NBM	T31479
D0I3PG	T75888
D0UZ1I	T02551
D05BCA	T89534
D0G6JE	T72171
D0I5PM	T29879
D0WY9H	T40332
D08GRY	T66665
D03QJN	T84631
D06DET	T40332
D05BCA	T11211
D0W0AM	T65864
D0W0AM	T55729
D03PDY	T56923
D01OLO	T83875
D01OLO	T83011
D09CKF	T94033
D0P9KL	T59626
D05UPB	T78198
D0QF4Z	T31204
D0D3ZP	T12475
D01FXD	T10265
D01FXD	T61744
D01FXD	T02001
D0W0AM	T79798
D08YVT	T46185
D0C0EO	T59626
D0C0EO	T30563
D02OHR	T66665
D0L5KF	T46521
D08DZZ	T89534
D08DZZ	T80896
D0A9KI	T11253
D0A9KI	T65864
D07EBU	T65200
D0A1KU	T79232
D0A1KU	T84486
D09FGX	T25258
D0MF7U	T53585
D05EVI	T08910
D05EVI	T80387
D05EVI	T51487
D07FHW	T65200
D0K1VK	T75243
D0N5SC	T07663
D08INO	T17758
D08KVK	T59604
D0A9OR	T76685
D05UKK	T47094
D03RNX	T31479
D0I0GM	T02001
D0I0GM	T10265
D0I0GM	T61744
D01KZC	T87023
D0A6VE	T53381
D00VQI	T76198
D0L1LJ	T53585
D03ZVD	T61744
D03ZVD	T02001
D03ZVD	T10265
D0F7WQ	T11211
D08OQQ	T30985
D0B8SC	T40954
D01SGM	T61622
D0R8TB	T89534
D00FHI	T82577
D0I6UU	T87023
D0XE5L	T28893
D0N1PA	T47094
D05KQE	T87023
D0KL3K	T58921
D0D3KY	T31479
D0U7DI	T87023
D0MP2U	T68547
D0A5TS	T76414
D08ODH	T09826
D0W9NH	T68547
D0B4JL	T32060
D0F9QP	T29879
D05ZQV	T09826
D04DUJ	T66665
D06WOJ	T53381
D06WOJ	T01777
D0K4NZ	T20331
D0DL2S	T74456
D06WJI	T53381
D00SPK	T07663
D0Q7FC	T09826
D05NRI	T82577
D0O2ET	T26623
D0U7PS	T61744
D04IFU	T77913
D04IFU	T64765
D0W7VG	T23347
D0OM0M	T76685
D0B1KK	T94033
D0E5YG	T03500
D09GPB	T99347
D0J1TS	T76685
D0A5RD	T55959
D08ZKN	T86702
D0B9EH	T40332
D0B9EH	T86385
D0B9EH	T01908
D0B9EH	T94033
D0J5CX	T47094
D0F7FX	T98022
D0T4UL	T84631
D08QHS	T85467
D06XEL	T03691
D07XPT	T92076
D01ZXW	T28330
D00GNK	T59626
D0D5RH	T84631
D0T5PH	T11388
D0J2IH	T23499
D01LNG	T11388
D0E6DI	T25315
D02LCL	T69085
D03XDX	T28330
D07GDN	T15334
D01DAD	T00140
D0R2KV	T45262
D03ZKE	T52790
D03ZKE	T47094
D03ZKE	T29683
D0H9GQ	T55959
D0E8UV	T00140
D0M0QX	T00140
D03PKI	T18477
D01TBN	T47094
D05HVY	T66665
D01KKE	T45262
D09DJU	T80975
D0IT6Q	T74312
D0B7SP	T78709
D0S4JY	T87023
D08SNX	T10265
D08SNX	T02001
D08SNX	T61744
D0U5NU	T53585
D0K2QG	T07663
D07BDY	T34234
D04NCJ	T53585
D0UT3F	T47094
D0U9LL	T13260
D02JUM	T82577
D0ZM5W	T83875
D0N2FI	T10491
D08RZV	T77913
D0Q9ZD	T20178
D06UVO	T00140
D0V9HH	T92609
D02SKA	T32060
D03GAY	T89213
D06UCV	T76198
D01LPX	T76198
D00QXV	T11072
D03MUM	T23499
D0H9DE	T83875
D0G1RH	T92076
D03DRW	T82577
D0D1YY	T30985
D0JY4Y	T00140
D08DBE	T62431
D01FCK	T45074
D07RYX	T12475
D0P1TZ	T00140
D00ZUU	T11388
D09ORU	T22118
D0J2NB	T74456
D04PSL	T13260
D03JHJ	T92072
D0S5ZJ	T32060
D00CQW	T17345
D0W0ED	T76369
D0V7MA	T32060
D0U5EU	T00140
D04HXS	T78709
D00HFD	T00140
D0Q3WN	T94033
D09TEI	T77913
D0S1AD	T68668
D0B9NA	T76198
D06TZT	T74456
D08DWH	T82577
D00WJE	T77913
D00QCB	T53524
D0U0QI	T01777
D0U0QI	T53381
D00QCB	T59102
D06QOJ	T83875
D07ZHV	T75498
D0UG4T	T10265
D0UG4T	T61744
D0UG4T	T02001
D00FMV	T55922
D00FMV	T60366
D0H9KW	T10265
D0E4FM	T40954
D08ZCW	T40332
D08ORO	T79232
D0A2OW	T46185
D0U4FW	T78709
D0JH6W	T84631
D09ELW	T61622
D0G5GJ	T00140
D0H7GH	T00140
D0P4IK	T40332
D08ORO	T00140
D08JAP	T78709
D0X4AV	T05849
D0K0VH	T68782
D0E8UV	T40276
D08SNL	T52921
D0G5GJ	T84631
D09OAQ	T75596
D0T5GT	T40332
D0D1XG	T76369
